20000000,0,0, Scott Johnston ,204,11,0,0,2021,,
801900000,0,0, Manish Tandon ,9000,25,0,0,2021,,
96000000,0,0, Satya Bolli ,1000,42,0,0,2021,,
44400000,0,0, Peter Mckay ,493,6,0,0,2021,,
8100000,0,0, Niklas Roupe ,60,14,0,0,2021,,
165000000,0,0, Samir Bodas ,1000,12,0,0,2021,,
19800000,0,0, Balys Krikščiūnas ,500,17,0,0,2021,,
50000000,0,0, Jeff Cates ,595,19,0,0,2021,,
12200000,0,0, Balaji Ganesan ,147,5,0,0,2021,,
42300000,0,0, Laurent Cayatte ,220,10,0,0,2021,,
9000000,0,0, Leonardo Rossiello ,105,14,0,0,2021,,
11600000,0,0, Eldhose Mathew ,194,7,0,0,2021,,
47000000,0,0, Ash Nehru ,120,9,0,0,2021,,
54500000,0,0, James Doggart ,170,13,0,0,2021,,
12300000,0,0, Adrian Blidarus ,168,15,0,0,2021,,
185700000,0,0, Patrik Lundberg ,31,10,0,0,2021,,
24900000,0,0, Patrick Dahse ,89,7,0,0,2021,,
19600000,0,0,  Raghu Raghuram ,67,9,0,0,2021,,
25800000,0,0, Robert Buechner ,56,18,0,0,2021,,
13400000,0,0, Knut Johansen ,43,10,0,0,2021,,
49100000,0,0, Giacomo Filippo Porzio ,79,6,0,0,2021,,
8500000,0,0, Jussi Palola ,90,8,0,0,2021,,
55400000,0,0, Joe Davy ,66,6,0,2000000000,2021,,
11300000,0,0, Carmen Jacob ,125,24,0,0,2021,,
15800000,0,0, Fernando Arroyo ,175,32,0,0,2021,,
11100000,0,0, Keith Nickoloff ,123,29,0,0,2021,,
796600000,0,0, Mark Aslett ,2000,40,0,0,2021,,
14600000,0,0, Tim Corley ,162,27,0,0,2021,,
121600000,0,0, Sudhir Singh ,833,10,0,0,2021,,
1000000000,0,0, Geoffrey Godet ,3000,4,0,0,2021,,
30900000,0,0, Jacob Luker ,343,34,0,0,2021,,
22600000,0,0, Elizabeth Kolawa ,251,34,0,0,2021,,
13400000,0,0, Samarth Sarthi ,149,22,0,0,2021,,
9600000000,0,0, Elizabeth Campbell ,833,26,0,0,2021,,
16500000,0,0, Joe Krizan ,183,43,0,0,2021,,
8300000.000000001,0,0, David Truitt ,92,12,0,0,2021,,
15100000,0,0, Nate Scott ,168,23,0,0,2021,,
9000000,0,0, Lyle Griffin ,100,19,0,0,2021,,
14300000,0,0, Keith Vadas ,159,33,0,0,2021,,
11200000,0,0, Cindy Troutman ,124,32,0,0,2021,,
11300000,0,0, Gary Hamer ,126,21,0,0,2021,,
216400000,0,0, Sudhakar Ramakrishna ,2000,17,0,0,2021,,
22700000,0,0, Robert Bartholomew ,252,25,0,0,2021,,
11800000,0,0, Philip Leoffel ,131,26,0,0,2021,,
8600000,0,0, Corry Hong ,95,0,0,0,2021,,
16600000.000000002,0,0, Markus Becker ,184,14,0,0,2021,,
17600000,0,0, Martin Hanofe ,195,24,0,0,2021,,
16700000,0,0, Jann England ,185,21,0,0,2021,,
31800000,0,0, Rick Farnell ,353,25,0,0,2021,,
14300000,0,0, Dave Badun ,159,0,0,0,2021,,
8300000.000000001,0,0, Lisa Partridge ,92,38,0,0,2021,,
545000000,0,0, Ranjit Tinaikar ,5000,23,0,0,2021,,
25300000,0,0, C.R. Howdyshell ,281,46,0,0,2021,,
14000000,0,0, Ankit Gupta ,156,29,0,0,2021,,
25700000,0,0, Dave Spencer ,286,65,0,0,2021,,
10100000,0,0, Dan Frank ,112,15,0,0,2021,,
15500000,0,0, Tom Frana ,172,41,0,0,2021,,
24300000,0,0, Oliver Lhemann ,270,31,0,0,2021,,
15600000,0,0, Mark Barrenechea ,173,21,0,0,2021,,
17900000,0,0, Phong Mai ,199,22,0,0,2021,,
34800000,0,0, Anjali Ramakumaran ,387,17,0,0,2021,,
15100000,0,0, Rupayan Chowdhury ,168,16,0,0,2021,,
9600000,0,0, Vance Hum ,107,34,0,0,2021,,
14100000,0,0, Greg Shephard ,157,32,0,0,2021,,
1200000000,0,0, Lynn Moore ,5000,55,0,0,2021,,
20600000,0,0, Dan Frayssinet ,229,39,0,0,2021,,
30300000,0,0, Kip Einbrod ,337,36,0,0,2021,,
16100000.000000002,0,0, Tommy Erikson ,179,20,0,0,2021,,
107300000,0,0, Michael Kelly ,755,28,0,0,2021,,
15300000,0,0, Walter Sunderlin ,170,15,0,0,2021,,
396800000,0,0, Karen Geiger ,1000,38,0,0,2021,,
9600000,0,0, Richard Howe ,107,25,0,0,2021,,
3500000000,0,0, Christoph Seibel ,8000,104,0,0,2021,,
12100000,0,0, Roger Chang ,134,21,0,0,2021,,
23700000,0,0, Marc Birch ,263,38,0,0,2021,,
25900000,0,0, Bill Pennington ,288,49,0,0,2021,,
15800000,0,0, Nick Kavadellas ,175,19,0,0,2021,,
12200000,0,0, Georgia Griffiths ,136,32,0,0,2021,,
13000000,0,0, Don Culeton ,144,25,0,0,2021,,
29800000,0,0, Lewis Black ,331,41,0,0,2021,,
14100000,0,0, Markus Haller ,157,28,0,0,2021,,
11000000,0,0, Luc Brandts ,122,21,0,0,2021,,
23600000,0,0, Leland Strange ,262,20,0,0,2021,,
18000000,0,0, Scott Hebert ,200,43,0,0,2021,,
13000000,0,0, Jeff Walpole ,144,20,0,0,2021,,
8800000,0,0, Jimmy Frangis ,98,25,0,0,2021,,
8199999.999999999,0,0, Michele Wong ,91,42,0,0,2021,,
19200000,0,0, DIDIER CHARPENTIER ,213,37,0,0,2021,,
22600000,0,0, Wayne Williams ,251,28,0,0,2021,,
15400000,0,0, Joseph Morrone ,171,15,0,0,2021,,
24800000,0,0, John Godbout ,276,30,0,0,2021,,
19400000,0,0, Dean Brown ,215,32,0,0,2021,,
17300000,0,0, Didier Bench ,192,27,0,0,2021,,
43500000,0,0, Jim Noble ,483,32,0,0,2021,,
26400000,0,0, Ted Bayer ,293,39,0,0,2021,,
165900000,0,0, Andrew Howard ,1000,23,0,0,2021,,
45800000,0,0, RD Whitney ,509,22,0,0,2021,,
9900000,0,0, George Wilson ,110,21,0,0,2021,,
29100000,0,0, Robert Kolb ,323,54,0,0,2021,,
11900000,0,0, Leroy Harris ,132,18,0,0,2021,,
33900000,0,0, Chris Vincent ,377,34,0,0,2021,,
50500000,0,0, Rich Magner ,561,26,0,0,2021,,
41200000,0,0, Leon Kopyt ,1000,50,0,0,2021,,
26700000,0,0, Jason Glover ,297,18,0,0,2021,,
12600000,0,0, Jim Steinlage ,140,36,0,0,2021,,
8400000,0,0, Bill Schroeder ,93,0,0,0,2021,,
36100000,0,0, Dan Michelson ,401,25,0,0,2021,,
1300000000,0,0, Sean Menke ,396,32,0,0,2021,,
16600000.000000002,0,0, Jukka Rautio ,184,34,0,0,2021,,
10400000,0,0, S. J Nalli ,116,22,0,0,2021,,
17100000,0,0, Lance Smith ,190,28,0,0,2021,,
22000000,0,0, Jeanette Prenger ,244,26,0,0,2021,,
16100000.000000002,0,0, Lewie Dunsworth ,179,22,0,0,2021,,
8600000,0,0, Dan Rotelli ,95,35,0,0,2021,,
12200000,0,0, Chris Wolz ,135,25,0,0,2021,,
22500000,0,0, Łukasz
Kieloch ,250,13,0,0,2021,,
78600000,0,0, Haytham Kaddoura ,873,33,0,0,2021,,
44000000,0,0, Michael Svanascini ,489,43,0,0,2021,,
11200000,0,0, Andy Nelson ,124,9,0,0,2021,,
8199999.999999999,0,0, Srinath Narayan ,91,31,0,0,2021,,
8800000,0,0, Mike Marshall ,98,21,0,0,2021,,
84500000,0,0, Andy Gaur ,939,27,0,0,2021,,
89700000,0,0, Dan O'Dowd ,997,39,0,0,2021,,
73300000,0,0, Daniel Jebaraj ,814,20,0,0,2021,,
19400000,0,0, Andy Baker ,215,12,0,0,2021,,
28900000,0,0, Terri Burmeister ,321,28,0,0,2021,,
15700000,0,0, Kristoffer Collo ,174,41,0,0,2021,,
10000000,0,0, Katja Ahola ,111,20,0,0,2021,,
16800000,0,0, Joseph Oliveri ,187,52,0,0,2021,,
172200000,0,0, Ron Daugherty ,1000,36,0,0,2021,,
12600000,0,0, Sari Factor ,140,52,0,0,2021,,
8400000,0,0, Richard Rediker ,93,42,0,0,2021,,
18800000,0,0, Gary Cawthorne ,209,47,0,0,2021,,
28300000,0,0, Keith Bell ,314,36,0,0,2021,,
9000000,0,0, Zachary Wise ,100,3,0,0,2021,,
41000000,0,0, Marcus Holloway ,456,35,0,0,2021,,
8700000,0,0, Faisal Masud ,97,4,0,0,2021,,
88000000,0,0, Marc Bruzzo  ,941,30,0,0,2021,,
10500000,0,0, Frank Martell ,171,11,0,0,2021,,
22600000,0,0, Stephen DeWitt ,508,11,0,0,2021,,
50000000,0,0, Martin Gafinowitz ,51,0,0,0,2021,,
18900000,0,0, Roopish Nair ,251,5,0,0,2021,,
100000000,0,0, Gregory Dukat ,460,11,0,0,2021,,
361000000,0,0, Patrick Donovan ,2000,20,0,0,2021,,
19200000,0,0, Dax Dasilva ,265,13,0,0,2021,,
50000000,0,0, Prashanth Palakurthi ,551,20,0,0,2021,,
8700000,0,0, Ingo Hofacker ,90,12,0,0,2021,,
22600000,0,0, Stephan Sieber ,251,21,0,0,2021,,
145100000,0,0, David Spitz ,820,20,0,0,2021,,
31800000,0,0, Lane Rankin ,369,12,0,0,2021,,
654200000,0,0, Mark Ling ,661,29,0,0,2021,,
4200000000,0,0, Hock Tan ,10000,60,0,0,2021,,
8600000,0,0, Steve Hasker ,10000,13,0,0,2021,,
91800000,0,0, Tyson Tuttle ,1000,25,0,0,2021,,
9200000,0,0, Collin Winning ,100,15,0,0,2021,,
236000000,0,0, Tooey Courtemanche ,2000,18,0,0,2021,,
50000000,0,0, Adam Gross ,251,14,0,0,2021,,
224000000,0,0, Bill Wise ,891,9,0,0,2021,,
100000000,0,0, Alex Atzberger ,657,27,0,0,2021,,
658000000,0,0, Manny Rivelo ,3000,27,0,0,2021,,
50000000,0,0, Gajen Kandiah ,5000,32,0,0,2021,,
9000000,0,0, Dr. Tom Leighton ,100,23,0,0,2021,,
50000000,0,0, Vijay Pullur ,88,18,0,0,2021,,
19500000,0,0, Eric Johnson ,251,15,0,0,2021,,
53400000,0,0, Neil Barua ,607,14,0,0,2021,,
79600000,0,0, Aaron Skonnard ,1000,17,0,0,2021,,
100000000,0,0, Antonio Neri ,251,12,0,0,2021,,
13500000,0,0, Patrick Donovan ,150,15,0,0,2021,,
22600000,0,0, John Box ,251,14,0,0,2021,,
22600000,0,0, Chris Hylen ,277,10,0,0,2021,,
17400000,0,0, Nate Smith ,251,9,0,0,2021,,
22600000,0,0, Maurizio Carli ,556,27,0,0,2021,,
8300000.000000001,0,0, Laurent Decrue ,101,8,0,0,2021,,
120600000,0,0, Dax Dasilva ,251,16,0,0,2021,,
9200000,0,0, Stephen Murdoch ,102,45,0,0,2021,,
393200000,0,0, Dan Streetman ,2000,46,0,0,2021,,
22600000,0,0, Suresh Katta ,251,11,0,0,2021,,
8400000,0,0, Luis Maroto ,10000,34,0,0,2021,,
93300000,0,0, Mike Corkery ,1000,38,0,0,2021,,
22500000,0,0, David Henshall ,250,32,0,0,2021,,
100000000,0,0, Stephen Read ,251,21,0,0,2021,,
268100000.00000003,0,0, Matt Levin ,1000,21,0,0,2021,,
40700000,0,0, Justin McElhattan ,452,29,0,0,2021,,
10000000,0,0, Eran Gilad ,105,16,0,0,2021,,
10400000,0,0, Kevin Samuelson ,115,19,0,0,2021,,
22600000,0,0, Kevin Boyce ,251,14,0,0,2021,,
50000000,0,0, Jack Newton ,251,14,0,0,2021,,
105000000,0,0, Pierre Demonsant ,346,25,0,0,2021,,
22600000,0,0, David Evans ,326,11,0,0,2021,,
431000000,0,0, Brent Hayward ,2000,15,0,0,2021,,
10700000,0,0, Michael Howard ,119,7,0,0,2021,,
33200000000.000004,0,0, Christian Klein ,4000,25,0,0,2021,,
9700000,0,0, Thor Culverhouse ,106,12,0,0,2021,,
20700000,0,0, Luc Gibson ,251,12,0,0,2021,,
8900000,0,0, Raghu Raghuram ,10000,23,0,0,2021,,
8199999.999999999,0,0, Ali Sanei ,91,22,0,0,2021,,
50000000,0,0, Mark Rice ,51,24,0,0,2021,,
9200000,0,0, Joseph Flanagan ,102,18,0,0,2021,,
14300000,0,0, German Dyzenchauz ,164,19,0,0,2021,,
22900000,0,0, Tien Tzuo ,251,14,0,0,2021,,
22900000,0,0, Mark Barrenechea ,258,30,0,0,2021,,
9400000,0,0, David George ,104,15,0,0,2021,,
100000000,0,0, Jim Milton ,675,33,0,0,2021,,
334500000,0,0, Phil Saunders ,1000,22,0,0,2021,,
200000000,0,0, Wain Kellum ,98,39,0,0,2021,,
50000000,0,0, Ian Small ,433,13,0,0,2021,,
444900000,0,0, Patrick Dennis ,1000,48,0,0,2021,,
50000000,0,0, Craig Charlton ,507,17,0,0,2021,,
100000000,0,0, Jeremy Williams ,800,15,0,0,2021,,
12200000,0,0, Mike Milinkovich ,147,20,0,0,2021,,
19100000,0,0, Vibhu Norby ,251,11,0,0,2021,,
343100000,0,0, David Morken ,836,22,0,0,2021,,
14800000,0,0, Wyatt Kapastin ,172,13,0,0,2021,,
955600000,0,0, Rory Read ,1000,20,0,0,2021,,
48500000,0,0, Matteo Pasquali ,5000,109,0,0,2021,,
29800000,0,0, Chris Bayne ,331,0,0,0,2021,,
35800000,0,0, Eric Johnson ,645,21,0,0,2021,,
891800000,0,0, Anil Singhal ,3000,37,0,0,2021,,
103200000,0,0, Marc Benioff ,10000,22,0,0,2021,,
100000000,0,0, Ross Wainwright ,519,21,0,0,2021,,
38300000,0,0, Martin Smith ,50000,115,0,0,2021,,
38000000,0,0, Chen Amit ,365,11,0,0,2021,,
34700000,0,0, Karthnik Kripapuri ,413,31,0,0,2021,,
22600000,0,0, Razat Gaurav ,251,32,0,0,2021,,
100000000,0,0, Mike Gamson ,1000,20,0,0,2021,,
11800000,0,0, Doc Bolton ,155,10,0,0,2021,,
29900000,0,0, Tracy Noonan Fred ,352,17,0,0,2021,,
35300000,0,0, Max Rhodes ,360,4,0,0,2021,,
56800000,0,0, Daniel Yanisse ,580,7,0,0,2021,,
19600000,0,0, Devang Shah ,200,4,0,0,2021,,
44100000,0,0, Dhruv Saxena ,450,7,0,0,2021,,
19600000,0,0, Ken Fine ,200,8,0,0,2021,,
11700000,0,0, Tucker Callaway ,119,6,0,0,2021,,
10200000,0,0, Sean Behr ,104,6,0,0,2021,,
58800000,0,0, Roy Banks ,600,7,0,0,2021,,
8800000,0,0, Maxie Lafleur ,90,5,0,0,2021,,
19600000,0,0, Ali Sabeti ,200,10,0,0,2021,,
15300000,0,0, Swapnil Jain ,156,4,0,0,2021,,
69600000,0,0, Alexis Patjane ,710,1,0,0,2021,,
19600000,0,0, Varun Mirchandani ,200,3,0,0,2021,,
50000000,0,0, Phillip Chambers ,273,7,0,0,2021,,
14000000,0,0, Greg Brown ,212,7,0,0,2021,,
30000000,0,0, Sam Gutman ,335,6,0,0,2021,,
14000000,0,0, Pierre Khoury ,156,7,0,0,2021,,
29100000,0,0, Steve Johns ,323,13,0,0,2021,,
45000000,0,0, Eugene Danilkis ,429,10,0,0,2021,,
9600000,0,0, Mary Jesse ,790,34,0,0,2020,,
2200000000,0,0, Merete Hverven ,6000,25,0,0,2020,,
9400000000,0,0, Patrick Nichols ,4000,34,0,0,2020,,
65500000,0,0, Pat Goepel ,440,36,0,0,2020,,
1500000000,0,0, Paul Black ,8000,35,0,0,2020,,
37900000000,0,0, Amy Gilliland ,21000,22,0,0,2020,,
408300000,0,0, Anant Yardi ,5000,37,0,0,2020,,
9100000,0,0, Mischa Rürup ,101,4,0,0,2020,,
9000000,0,0, Chris Doyle ,33,3,0,0,2020,,
8900000,0,0, Ian Gardner ,99,5,0,0,2020,,
200000000,0,0, Tomas Gorny ,932,13,0,0,2020,,
70900000,0,0, Kevin Frechette ,788,4,0,0,2020,,
10000000,0,0, Alex Popa ,34,10,0,0,2020,,
364000000,0,0, Sumedh Thakar ,1000,22,0,0,2020,,
12000000,0,0, Eugene Markman ,42,13,0,0,2020,,
210000000,0,0, Dan Wright ,1000,9,0,0,2020,,
75600000,0,0, Dennis Self ,840,2,0,0,2020,,
18000000,0,0, Paras Chopra ,208,11,0,0,2020,,
16200000,0,0, Rick Nucci ,212,8,0,0,2020,,
14400000,0,0, Bas Nieland ,44,7,0,0,2020,,
10100000,0,0, Traci Burgess ,118,9,0,0,2020,,
14900000,0,0, Eric Vermillion ,177,10,0,0,2020,,
200000000,0,0, Tao Zou ,118,33,0,0,2020,,
14700000,0,0, Karim Toubba ,189,11,0,0,2020,,
1000000000,0,0, Mikkel Svane ,4000,14,0,0,2020,,
40000000,0,0, Doug Winter ,230,10,0,0,2020,,
12000000,0,0, Euan Munro ,14,3,0,0,2020,,
50000000,0,0, Yogesh Gupta ,322,13,0,0,2020,,
18800000,0,0, Sam Chandler ,209,16,0,0,2020,,
20000000,0,0, Poojan Kumar ,240,4,0,0,2020,,
21100000,0,0, Ananth Siva ,234,22,0,0,2020,,
84000000,0,0, Robert Fabbio ,424,12,0,0,2020,,
9600000,0,0, Todd Morris ,103,13,0,0,2020,,
31800000,0,0, Chris Babel ,353,24,0,0,2020,,
17200000,0,0, Jason Boehmig ,193,7,0,0,2020,,
11300000,0,0, Brooks Robinson ,120,9,0,0,2020,,
39100000,0,0, Andrew Waitman ,440,11,0,0,2020,,
9900000,0,0, Sirish Raghuram ,114,8,0,0,2020,,
16100000.000000002,0,0, Johnny Ayers ,179,9,0,0,2020,,
15000000,0,0, Michael Kessler ,110,13,0,0,2020,,
288000000,0,0, Christopher Cabrera ,713,16,0,0,2020,,
20200000,0,0, Mash Patel ,228,19,0,0,2020,,
25000000,0,0, Tom Allanson ,264,9,0,0,2020,,
24000000,0,0, George Bilbrey ,300,11,0,0,2020,,
39200000,0,0, Darrell Heaps ,435,15,0,0,2020,,
36000000,0,0, Jim Kaskade ,258,14,0,0,2020,,
17400000,0,0, Micah Remley ,120,11,0,0,2020,,
44600000,0,0, Bert Clement  ,495,18,0,0,2020,,
8600000,0,0, Vinay Bhagat ,96,9,0,0,2020,,
14000000,0,0, David Hatfield ,194,6,0,0,2020,,
58100000,0,0, Robert Dvorak ,398,18,0,0,2020,,
12300000,0,0, Nick Hedges ,128,11,0,0,2020,,
47800000,0,0, Chun Peng ,500,10,0,0,2020,,
45000000,0,0, Bryan de Lottinville ,662,14,0,0,2020,,
9300000,0,0, Yves Frinault ,94,8,0,0,2020,,
8400000,0,0, Jon Sobel ,86,9,0,0,2020,,
23700000,0,0, Brad Brooks ,283,12,0,0,2020,,
8400000,0,0, Osman Rashid ,65,8,0,0,2020,,
8600000,0,0, Brian Aherm ,100,9,0,0,2020,,
39100000,0,0, Steve Sloan ,434,8,0,0,2020,,
70000000,0,0, Jean-Stephane Arcis ,637,14,0,0,2020,,
13900000,0,0, Brad Schick ,245,15,0,0,2020,,
100000000,0,0, Ida Tate ,1000,10,0,0,2020,,
19800000,0,0, Cameron Parker ,250,22,0,0,2020,,
21900000,0,0, Mirek Dabrowski ,250,10,0,0,2020,,
20100000,0,0, Alex Robinson ,223,7,0,0,2020,,
8800000,0,0, Noory Bechor ,93,7,0,0,2020,,
81900000,0,0, Yongxing Jiang ,1000,6,0,0,2020,,
25800000,0,0, Jeremy Bloom ,287,11,0,0,2020,,
35000000,0,0, Paul Allen ,98,4,0,0,2020,,
131100000,0,0, Shi Yanze ,2000,10,0,0,2020,,
18900000,0,0, Zachary Bookman ,256,9,0,0,2020,,
36900000,0,0, Yang Xie ,500,6,0,0,2020,,
18000000,0,0, Kumar Goswami ,121,7,0,0,2020,,
11900000,0,0, Scott Brighton ,133,9,0,0,2020,,
9100000,0,0, Dick Hyatt ,128,20,0,0,2020,,
9800000,0,0, Jeff Eberle ,132,12,0,0,2020,,
18000000,0,0, Santiago Sosa ,250,10,0,0,2020,,
49000000,0,0, Paul Bartlett ,500,25,0,0,2020,,
25000000,0,0, Jeremy Jawish ,294,8,0,0,2020,,
32900000,0,0, Frederic Laluyaux ,365,22,0,0,2020,,
12200000,0,0, Jonathan Cobb ,153,11,0,0,2020,,
110000000,0,0, Alex Atzberger ,518,12,0,0,2020,,
11900000,0,0, Erik Masing ,164,11,0,0,2020,,
10700000,0,0, David Ripstein ,112,17,0,0,2020,,
25400000,0,0, Prateek Chakravarty ,282,6,0,0,2020,,
29000000,0,0, Roger Patterson ,203,7,0,0,2020,,
257899999.99999997,0,0, Joe Mertens ,3000,41,0,0,2020,,
41100000,0,0, Rob Van Den Heuvel ,129,9,0,0,2020,,
206000000,0,0, Venkatesh Srinivasan ,4000,10,0,0,2020,,
14400000,0,0, Santiago Sosa ,160,10,0,0,2020,,
8199999.999999999,0,0, Alfredo Raul Cebrian ,91,10,0,0,2020,,
13100000,0,0, Luis Fernando Bueno Vidigal ,146,7,0,0,2020,,
18000000,0,0, Susan Cook ,200,14,0,0,2020,,
106900000,0,0, Geraldo Thomaz ,1000,21,0,0,2020,,
46300000,0,0, Brian Marshal ,514,8,0,0,2020,,
25200000,0,0, Riley McCormack ,280,26,0,0,2020,,
118000000,0,0, Doron Friedman ,1000,4,0,0,2020,,
36200000,0,0, Mukul Rustagi ,402,3,0,0,2020,,
15800000,0,0, Marc Morin ,175,10,0,0,2020,,
28400000,0,0, Adrian Schauer ,395,7,0,0,2020,,
150000000,0,0, Karen Peacock ,600,10,0,0,2020,,
51000000,0,0, Mike Hansen ,567,12,0,0,2020,,
10700000,0,0, Richard Huang ,119,9,0,0,2020,,
50000000,0,0, Erin Mulligan Nelson ,289,21,0,0,2020,,
2000000000,0,0, Shashank ND ,1000,13,0,0,2020,,
10100000,0,0, Derek Webster ,161,10,0,0,2020,,
11500000,0,0, Sameer Kazi ,72,23,0,0,2020,,
29100000,0,0, Roman Stanek ,323,14,0,0,2020,,
50900000,0,0, Bill Berutti ,565,26,0,0,2020,,
54000000,0,0, Nischal Shetty ,33,11,0,0,2020,,
324800000,0,0, Dov Horowitz ,685,31,0,0,2020,,
1300000000,0,0, Dan Bodner ,4000,27,0,0,2020,,
1000000000,0,0, Sanjay Brahmawar ,4000,52,0,0,2020,,
41800000,0,0, Przemyslaw Gacek ,464,21,0,0,2020,,
12000000,0,0, Kosta Panagoulias ,15,12,0,0,2020,,
12000000,0,0, Neal Taparia ,30,20,0,0,2020,,
9000000,0,0, Lee Finkel ,75,12,0,0,2020,,
18000000,0,0, Girish Mathrubootham ,4000,11,0,0,2020,,
2000000000,0,0, Ayman Sayed ,7000,41,0,0,2019,,
24500000,0,0, Christopher Krischnig ,3,9,0,0,2019,,
1300000000,0,0, William Wagner ,1000,18,0,0,2019,,
324000000,0,0, George Thangadurai ,438,15,0,0,2019,,
37400000,0,0, Kenneth Lee ,416,32,0,0,2019,,
9000000,0,0, Yashwanth Madhusudan ,96,5,0,0,2019,,
324000000,0,0, Ashish Thusoo ,118,10,0,0,2019,,
186500000,0,0, Jonathan Satchell ,764,8,0,0,2019,,
10500000,0,0, Ashwin Ramesh ,238,8,0,0,2019,,
21300000,0,0, Eric Guillerm ,474,11,0,0,2019,,
4900000000,0,0, Bernard Charlès ,17000,40,0,0,2019,,
14000000,0,0, Jake Bolling ,243,5,0,0,2019,,
25700000,0,0, Damon Griggs ,285,16,0,0,2019,,
44200000,0,0, Sam Gilliland ,491,17,0,0,2019,,
25700000,0,0, Richard Werneth ,285,29,0,0,2019,,
23700000,0,0, Michael Hunter ,263,12,0,0,2019,,
13000000,0,0, Adir Shiffman ,144,6,0,0,2019,,
13500000,0,0, Venkat Nott ,11,6,0,0,2019,,
215000000,0,0, Mike Potts ,478,24,0,0,2018,,
11700000000,0,0, Andrew McMahon ,2000,8,0,0,2018,,
19100000,0,0, Clint Coghill ,212,18,0,0,2018,,
67500000,0,0, Naidu Darapaneni ,44,12,0,0,2018,,
65099999.99999999,0,0, Brian O'Kelley ,3000,14,0,0,2018,,
21000000,0,0, Anup Ghosh ,233,19,0,0,2018,,
72000000,0,0, Dennis Fois ,220,8,0,0,2018,,
8199999.999999999,0,0, Simon Best ,98,13,0,0,2018,,
19400000,0,0, Bernard
Charlès ,215,26,0,0,2018,,
81000000,0,0, Murthy Chintalapati ,141,14,0,0,2018,,
8400000,0,0, Frank Andelman ,93,8,0,0,2018,,
23400000,0,0, Eric Friedrichsen ,260,14,0,0,2018,,
19900000,0,0, Martin Savitt ,221,15,0,0,2017,,
443800000,0,0, Mike Roman ,2000,20,0,0,2017,,
60100000,0,0, Scott Frock ,668,14,0,0,2017,,
11200000,0,0, Vince Passione ,124,14,0,0,2017,,
34800000,0,0, Angel Vina ,387,22,0,0,2017,,
20800000,0,0, Madhava Reddy  ,231,69,0,0,2016,,
27000000,0,0, Rohit Agrawal ,32,6,0,0,2016,,
15500000,0,0, Dr. Dave Mosley ,172,26,0,0,2016,,
9300000,0,0, Mikael Boyum ,103,24,0,0,2016,,
75200000,0,0, Bradley Rencher ,835,13,0,0,2016,,
8400000,0,0, Dan Bodner ,93,19,0,0,2016,,
12200000,0,0, Frank Gelbart ,136,25,0,0,2016,,
26700000,0,0, Itai Lahan ,297,10,0,0,2015,,
12100000,0,0, Grant Halloran ,134,20,0,0,2015,,
14400000,0,0,,223,8,0,0,2015,,
773700000,0,0, Jim Sullivan ,569,35,0,0,2015,,
11800000,0,0, Joe Longo ,131,37,0,0,2015,,
13500000,0,0, Scott McFarlane ,10,11,0,0,2015,,
10400000,0,0,,324,22,0,0,2015,,
567000000,0,0, Harmeet Singh ,570,17,0,0,2015,,
98800000,0,0, Karthik Rao ,2000,23,0,0,2014,,
16700000,0,0, John Arrows ,185,12,0,0,2013,,
10600000,0,0, David Natinsky ,118,10,0,0,2013,,
17600000,0,0, Jeff Bzdawka ,195,17,0,0,2012,,
37900000,0,0, Jim Higgins ,421,21,0,0,2012,,
8800000,0,0, Karen Brophy ,98,25,0,0,2012,,
62900000,0,0, John Watson ,699,19,0,0,2012,,
1100000000,0,0, Joe Mertens ,410,50,0,0,2012,,
21600000,0,0, Jeremy Wang ,240,23,0,0,2011,,
1300000000,0,0, Yoshikazu Tanaka ,880,17,0,0,2011,,
44500000,0,0, Hugues Delannoy ,329,21,0,0,2011,,
26700000,0,0, John McNeill ,297,24,0,0,2011,,
23100000,0,0, Dave Conway ,257,28,0,0,2009,,
45600000,0,0, Robin Wright ,507,40,0,0,2008,,
1600000000,0,0, Rod Millar ,4000,24,0,0,2007,,
21500000,0,0, Lisa Nichols ,239,27,0,0,2007,,
15100000,0,0, Matt Murphy ,168,20,0,0,2006,,
40700000,0,0, Jon Elliott ,452,19,0,0,2004,,
862100000,0,0, Kevin Philips ,10000,53,0,0,2002,,
24600000,0,0, Dave Rath ,273,21,0,0,2000,,
15200000,0,0, Bob Weathers ,169,37,0,0,2000,,
8300000.000000001,0,0, Brian Pierce ,92,42,0,0,2000,,
29300000,0,0, Craig Peters ,326,32,0,0,2000,,
263000000,0,0, Simon Paris ,373,28,0,0,1995,,
18000000,0,0, Alex Bouaziz ,139,2,0,0,2021,,
37500000,0,0, Kevin Weiss ,446,18,0,0,2021,,
130000000,0,0, Jason Citron ,677,9,0,0,2021,,
2200000,0,0, Jeff White ,64,10,0,0,2021,,
759200,0,0, Anjo De Heus ,8,1,0,0,2021,,
237000000,0,19200000, Jay Kreps ,2000,7,0,0,2021,,
3900000,0,0, Samuel Falmagne ,51,3,0,0,2021,,
507100,0,0, Ethan Veres ,10,0,0,0,2021,,
698200,0,0, Nicolas Tissier ,12,1,0,0,2021,,
153900000,0,0, Shoaib Makani ,2000,8,0,0,2021,,
5000000,0,400000, Patrik Berglund ,88,9,0,0,2021,,
4600000,0,0, Abakar Saidov ,203,7,0,0,2021,,
590400,0,100000, Ryan Glasgow ,46,3,0,0,2021,,
